Site,FID_Fishnet,mangrove_area,nonmangrove_area,total_area,gridcode
psc_2018-07_site08,22668662,486.5446732,66.60685161,553.1515248,108
psc_2018-07_site08,22668663,391.0014317,162.1494697,553.1509014,106
psc_2018-07_site08,22668664,16.89450525,536.2572022,553.1517074,4
psc_2018-07_site08,22668665,0,553.1511446,553.1511446,1
psc_2018-07_site08,22668666,0,553.1505917,553.1505917,1
psc_2018-07_site08,22668667,10.11719864,543.0348692,553.1520678,3
psc_2018-07_site08,22668668,282.5305171,270.6203827,553.1508999,104
psc_2018-07_site08,22668669,286.9693958,266.1853903,553.1547861,104
psc_2018-07_site08,22668670,0.829541879,552.3199669,553.1495088,4
psc_2018-07_site08,22668671,0,553.1519796,553.1519796,2
psc_2018-07_site08,22668672,0,553.1514267,553.1514267,2
psc_2018-07_site08,22668673,0,550.8122976,550.8122976,3
psc_2018-07_site08,22668674,0,276.7360309,276.7360309,105
psc_2018-07_site08,22668675,0,228.9294995,228.9294995,106
psc_2018-07_site08,22668676,0,75.78002967,75.78002967,107
psc_2018-07_site08,22676784,0,444.2430724,444.2430724,0
psc_2018-07_site08,22676785,0,553.1507041,553.1507041,2
psc_2018-07_site08,22676786,61.28717615,491.8656236,553.1527998,104
psc_2018-07_site08,22676787,70.52970179,482.6220988,553.1518006,107
psc_2018-07_site08,22676788,453.7461367,99.40385144,553.1499881,108
psc_2018-07_site08,22676789,536.9694376,16.18289559,553.1523332,108
psc_2018-07_site08,22676790,546.8839199,6.266184928,553.1501048,108
psc_2018-07_site08,22676791,549.9239252,3.228422149,553.1523474,108
psc_2018-07_site08,22676792,553.1511662,0,553.1511662,108
psc_2018-07_site08,22676793,553.15322,0,553.15322,108
psc_2018-07_site08,22676794,553.1503702,0,553.1503702,108
psc_2018-07_site08,22676795,553.1495742,0,553.1495742,108
psc_2018-07_site08,22676796,553.1506277,0,553.1506277,108
psc_2018-07_site08,22676797,553.1502031,0,553.1502031,108
psc_2018-07_site08,22676798,553.1535534,0,553.1535534,108
psc_2018-07_site08,22676799,553.1515754,0,553.1515754,108
psc_2018-07_site08,22676800,553.1499076,0,553.1499076,108
psc_2018-07_site08,22676801,553.1509612,0,553.1509612,108
psc_2018-07_site08,22676802,553.1515902,0,553.1515902,108
psc_2018-07_site08,22676803,322.4936022,230.6562626,553.1498648,108
psc_2018-07_site08,22676804,403.366471,149.7847861,553.1512571,108
psc_2018-07_site08,22676805,482.9379342,70.21207635,553.1500105,108
psc_2018-07_site08,22676806,439.297646,113.8521293,553.1497753,108
psc_2018-07_site08,22676807,495.4412348,57.71121926,553.152454,108
psc_2018-07_site08,22676808,250.1709111,302.979171,553.1500821,108
psc_2018-07_site08,22676809,62.91932877,490.2299342,553.149263,108
psc_2018-07_site08,22676810,359.8666779,193.2825151,553.149193,108
psc_2018-07_site08,22676811,265.1732969,287.979367,553.1526639,108
psc_2018-07_site08,22676812,361.7609909,191.3892045,553.1501954,108
psc_2018-07_site08,22676813,553.1481115,0,553.1481115,108
psc_2018-07_site08,22676814,553.1510905,0,553.1510905,108
psc_2018-07_site08,22676815,553.1491126,0,553.1491126,108
psc_2018-07_site08,22676816,553.1526447,0,553.1526447,108
psc_2018-07_site08,22676817,553.1516673,0,553.1516673,108
psc_2018-07_site08,22676818,553.1502424,0,553.1502424,108
psc_2018-07_site08,22676819,553.1499996,0,553.1499996,108
psc_2018-07_site08,22676820,547.6399755,5.512822417,553.1527979,108
psc_2018-07_site08,22676821,194.9211476,358.2287006,553.1498482,108
psc_2018-07_site08,22676822,553.1528733,0,553.1528733,108
psc_2018-07_site08,22676823,362.3626659,190.7897856,553.1524515,105
psc_2018-07_site08,22676824,66.1855728,486.9639521,553.1495249,3
psc_2018-07_site08,22676825,0,553.1533129,553.1533129,0
psc_2018-07_site08,22676826,0,553.15041,553.15041,0
psc_2018-07_site08,22676827,8.898378479,544.2539571,553.1523356,1
psc_2018-07_site08,22676828,121.7261846,431.4257352,553.1519199,2
psc_2018-07_site08,22676829,50.90447271,502.2492814,553.1537541,3
psc_2018-07_site08,22676830,0,553.1497439,553.1497439,3
psc_2018-07_site08,22676831,0,553.1512451,553.1512451,3
psc_2018-07_site08,22676832,0,553.1521701,553.1521701,4
psc_2018-07_site08,22676833,0,476.2923213,476.2923213,105
psc_2018-07_site08,22676834,0,13.95071767,13.95071767,107
psc_2018-07_site08,22684944,0,405.2407565,405.2407565,0
psc_2018-07_site08,22684945,0,553.1479827,553.1479827,1
psc_2018-07_site08,22684946,0,553.1466863,553.1466863,4
psc_2018-07_site08,22684947,19.32012971,533.8282386,553.1483683,106
psc_2018-07_site08,22684948,476.4219042,76.72693739,553.1488416,108
psc_2018-07_site08,22684949,553.1514618,0,553.1514618,108
psc_2018-07_site08,22684950,549.5519532,3.597781736,553.149735,108
psc_2018-07_site08,22684951,551.1788792,1.968011694,553.1468909,108
psc_2018-07_site08,22684952,553.1488162,0,553.1488162,108
psc_2018-07_site08,22684953,553.1517951,0,553.1517951,108
psc_2018-07_site08,22684954,553.1478917,0,553.1478917,108
psc_2018-07_site08,22684955,553.1499456,0,553.1499456,108
psc_2018-07_site08,22684956,553.1493925,0,553.1493925,108
psc_2018-07_site08,22684957,553.1523714,0,553.1523714,108
psc_2018-07_site08,22684958,553.1507036,0,553.1507036,108
psc_2018-07_site08,22684959,553.1479823,0,553.1479823,108
psc_2018-07_site08,22684960,553.1488541,0,553.1488541,108
psc_2018-07_site08,22684961,553.1507795,0,553.1507795,108
psc_2018-07_site08,22684962,497.4396336,55.71277869,553.1524123,108
psc_2018-07_site08,22684963,133.2842178,419.8654431,553.1496609,108
psc_2018-07_site08,22684964,530.6899596,22.45924546,553.149205,108
psc_2018-07_site08,22684965,389.9532841,163.1951935,553.1484775,108
psc_2018-07_site08,22684966,40.02674169,513.1206221,553.1473638,108
psc_2018-07_site08,22684967,520.0178903,33.13480238,553.1526927,108
psc_2018-07_site08,22684968,553.1488924,0,553.1488924,108
psc_2018-07_site08,22684969,490.9689814,62.18224277,553.1512242,108
psc_2018-07_site08,22684970,182.99713,370.1518936,553.1490236,108
psc_2018-07_site08,22684971,0,553.1521291,553.1521291,108
psc_2018-07_site08,22684972,42.81594055,510.334471,553.1504116,108
psc_2018-07_site08,22684973,382.6275595,170.5217469,553.1493064,108
psc_2018-07_site08,22684974,553.149484,0,553.149484,108
psc_2018-07_site08,22684975,553.1480591,0,553.1480591,108
psc_2018-07_site08,22684976,553.152463,0,553.152463,108
psc_2018-07_site08,22684977,553.1491888,0,553.1491888,108
psc_2018-07_site08,22684978,553.1502424,0,553.1502424,108
psc_2018-07_site08,22684979,553.1496894,0,553.1496894,108
psc_2018-07_site08,22684980,553.1519251,0,553.1519251,108
psc_2018-07_site08,22684981,553.1498942,0,553.1498942,108
psc_2018-07_site08,22684982,553.1495229,0,553.1495229,107
psc_2018-07_site08,22684983,365.7847646,187.3630434,553.1478081,104
psc_2018-07_site08,22684984,90.41758619,462.7321402,553.1497264,2
psc_2018-07_site08,22684985,0,553.1522593,553.1522593,0
psc_2018-07_site08,22684986,0,553.1489852,553.1489852,0
psc_2018-07_site08,22684987,0,553.1481895,553.1481895,0
psc_2018-07_site08,22684988,0,553.148061,553.148061,1
psc_2018-07_site08,22684989,0,553.1538899,553.1538899,3
psc_2018-07_site08,22684990,13.01975094,540.1311076,553.1508585,104
psc_2018-07_site08,22684991,0,552.843744,552.843744,105
psc_2018-07_site08,22684992,9.973848562,491.3036971,501.2775457,106
psc_2018-07_site08,22684993,0,263.5919825,263.5919825,107
psc_2018-07_site08,22693104,0,372.4594963,372.4594963,0
psc_2018-07_site08,22693105,0,553.1525621,553.1525621,1
psc_2018-07_site08,22693106,0,553.1508942,553.1508942,4
psc_2018-07_site08,22693107,0,553.1481728,553.1481728,106
psc_2018-07_site08,22693108,461.41653,91.73553561,553.1520656,108
psc_2018-07_site08,22693109,553.1534484,0,553.1534484,108
psc_2018-07_site08,22693110,553.1505985,0,553.1505985,108
psc_2018-07_site08,22693111,553.1512274,0,553.1512274,108
psc_2018-07_site08,22693112,518.7476005,34.40127763,553.1488781,108
psc_2018-07_site08,22693113,541.2197904,11.93434204,553.1541324,108
psc_2018-07_site08,22693114,553.1498783,0,553.1498783,108
psc_2018-07_site08,22693115,553.1528571,0,553.1528571,108
psc_2018-07_site08,22693116,553.1501358,0,553.1501358,108
psc_2018-07_site08,22693117,553.149893,0,553.149893,108
psc_2018-07_site08,22693118,553.1518183,0,553.1518183,108
psc_2018-07_site08,22693119,553.1512652,0,553.1512652,108
psc_2018-07_site08,22693120,553.1504693,0,553.1504693,108
psc_2018-07_site08,22693121,539.9548401,13.19355304,553.1483931,108
psc_2018-07_site08,22693122,170.2700544,382.8849766,553.155031,108
psc_2018-07_site08,22693123,200.601989,352.5477817,553.1497707,108
psc_2018-07_site08,22693124,553.1499311,0,553.1499311,108
psc_2018-07_site08,22693125,437.5092773,115.6408939,553.1501711,108
psc_2018-07_site08,22693126,12.29600488,540.8542394,553.1502443,108
psc_2018-07_site08,22693127,299.6965514,253.457912,553.1544634,108
psc_2018-07_site08,22693128,549.4147767,3.735564339,553.150341,108
psc_2018-07_site08,22693129,553.1515612,0,553.1515612,108
psc_2018-07_site08,22693130,550.744065,2.406837905,553.1509029,108
psc_2018-07_site08,22693131,370.4747988,182.6775838,553.1523825,108
psc_2018-07_site08,22693132,82.59294363,470.5591717,553.1521153,108
psc_2018-07_site08,22693133,59.45469969,493.6960938,553.1507935,108
psc_2018-07_site08,22693134,262.8823937,290.2687902,553.1511839,108
psc_2018-07_site08,22693135,279.7327214,273.4178753,553.1505967,107
psc_2018-07_site08,22693136,456.4059006,96.7460362,553.1519368,107
psc_2018-07_site08,22693137,553.1503035,0,553.1503035,107
psc_2018-07_site08,22693138,553.1513571,0,553.1513571,108
psc_2018-07_site08,22693139,553.1495078,0,553.1495078,108
psc_2018-07_site08,22693140,553.1543361,0,553.1543361,108
psc_2018-07_site08,22693141,553.1493412,0,553.1493412,107
psc_2018-07_site08,22693142,553.1474689,0,553.1474689,105
psc_2018-07_site08,22693143,326.8625181,226.2866714,553.1491895,3
psc_2018-07_site08,22693144,64.41170788,488.7393665,553.1510744,1
psc_2018-07_site08,22693145,0,553.155171,553.155171,0
psc_2018-07_site08,22693146,0,553.1508432,553.1508432,0
psc_2018-07_site08,22693147,0,553.1506005,553.1506005,1
psc_2018-07_site08,22693148,0,553.1493042,553.1493042,3
psc_2018-07_site08,22693149,17.36178182,535.7896415,553.1514234,105
psc_2018-07_site08,22693150,241.8570911,311.2917428,553.1488339,107
psc_2018-07_site08,22693151,344.5220571,202.8002812,547.3223384,108
psc_2018-07_site08,22693152,10.85546603,1.829970933,12.68543696,108
psc_2018-07_site08,22701264,0,72.29184722,72.29184722,0
psc_2018-07_site08,22701265,0,437.8593444,437.8593444,2
psc_2018-07_site08,22701266,0,553.1489689,553.1489689,104
psc_2018-07_site08,22701267,22.58540493,530.5618782,553.1472831,107
psc_2018-07_site08,22701268,491.1004989,62.0486002,553.1490991,108
psc_2018-07_site08,22701269,553.1498552,0,553.1498552,108
psc_2018-07_site08,22701270,553.1468237,0,553.1468237,108
psc_2018-07_site08,22701271,553.1498025,0,553.1498025,108
psc_2018-07_site08,22701272,394.5837639,158.5626543,553.1464182,108
psc_2018-07_site08,22701273,326.713143,226.4357206,553.1488636,108
psc_2018-07_site08,22701274,553.1449887,0,553.1449887,108
psc_2018-07_site08,22701275,553.1460423,0,553.1460423,108
psc_2018-07_site08,22701276,553.1479676,0,553.1479676,108
psc_2018-07_site08,22701277,553.1474145,0,553.1474145,108
psc_2018-07_site08,22701278,553.1505219,0,553.1505219,108
psc_2018-07_site08,22701279,553.1466186,0,553.1466186,108
psc_2018-07_site08,22701280,413.2222722,139.9247654,553.1470376,108
psc_2018-07_site08,22701281,30.37200268,522.7752054,553.1472081,108
psc_2018-07_site08,22701282,0,553.1498551,553.1498551,108
psc_2018-07_site08,22701283,230.3110328,322.8368322,553.147865,108
psc_2018-07_site08,22701284,553.1488775,0,553.1488775,108
psc_2018-07_site08,22701285,552.7123097,0.435216245,553.1475259,108
psc_2018-07_site08,22701286,493.4993731,59.64880132,553.1481744,108
psc_2018-07_site08,22701287,376.8922664,176.2583166,553.150583,108
psc_2018-07_site08,22701288,553.1230814,0.02405288,553.1471343,108
psc_2018-07_site08,22701289,553.1469145,0,553.1469145,108
psc_2018-07_site08,22701290,535.5701457,0,535.5701457,108
psc_2018-07_site08,22701291,107.3396515,0,107.3396515,108
psc_2018-07_site08,22701292,46.80963417,58.83829656,105.6479307,108
psc_2018-07_site08,22701293,0,135.4484652,135.4484652,108
psc_2018-07_site08,22701294,0,127.4964394,127.4964394,108
psc_2018-07_site08,22701295,0,122.5532363,122.5532363,107
psc_2018-07_site08,22701296,3.051519721,121.5386638,124.5901835,8
psc_2018-07_site08,22701297,71.28614747,18.40658533,89.6927328,107
psc_2018-07_site08,22701298,63.1357376,0,63.1357376,108
psc_2018-07_site08,22701299,77.26973037,0,77.26973037,108
psc_2018-07_site08,22701300,90.84092234,0,90.84092234,107
psc_2018-07_site08,22701301,109.4966666,0,109.4966666,105
psc_2018-07_site08,22701302,108.5742958,0.006374825,108.5806706,3
psc_2018-07_site08,22701303,18.50810555,114.5073359,133.0154414,1
psc_2018-07_site08,22701304,0,120.7934737,120.7934737,0
psc_2018-07_site08,22701305,0,113.3501243,113.3501243,0
psc_2018-07_site08,22701306,0,107.7585296,107.7585296,1
psc_2018-07_site08,22701307,0,109.7141679,109.7141679,3
psc_2018-07_site08,22701308,0,93.38451231,93.38451231,105
psc_2018-07_site08,22701309,1.699881421,75.24367955,76.94356097,107
psc_2018-07_site08,22701310,31.75852127,0,31.75852127,108
psc_2018-07_site08,22701311,1.080794004,0,1.080794004,108
psc_2018-07_site08,22709425,0,117.4336179,117.4336179,4
psc_2018-07_site08,22709426,0,191.2756418,191.2756418,106
psc_2018-07_site08,22709427,74.83868057,122.7613488,197.6000294,108
psc_2018-07_site08,22709428,199.5127416,0,199.5127416,108
psc_2018-07_site08,22709429,199.4473459,0,199.4473459,108
psc_2018-07_site08,22709430,165.5251931,45.31981791,210.845011,108
psc_2018-07_site08,22709431,197.3478196,19.35257792,216.7003975,108
psc_2018-07_site08,22709432,179.0449758,39.61600738,218.6609832,108
psc_2018-07_site08,22709433,112.3542243,110.5841689,222.9383932,108
psc_2018-07_site08,22709434,211.707303,0,211.707303,108
psc_2018-07_site08,22709435,213.3290839,0,213.3290839,108
psc_2018-07_site08,22709436,198.91801,0,198.91801,108
psc_2018-07_site08,22709437,185.7982361,0,185.7982361,108
psc_2018-07_site08,22709438,193.4751068,0,193.4751068,108
psc_2018-07_site08,22709439,188.4861222,0,188.4861222,108
psc_2018-07_site08,22709440,158.6921746,57.36041566,216.0525903,108
psc_2018-07_site08,22709441,0,226.3819421,226.3819421,108
psc_2018-07_site08,22709442,39.8912552,195.6380848,235.52934,108
psc_2018-07_site08,22709443,105.7932265,143.4652873,249.2585138,108
psc_2018-07_site08,22709444,220.8444742,12.81819648,233.6626707,108
psc_2018-07_site08,22709445,210.5438092,0,210.5438092,108
psc_2018-07_site08,22709446,197.6743858,0,197.6743858,108
psc_2018-07_site08,22709447,176.0905289,0,176.0905289,108
psc_2018-07_site08,22709448,161.2163655,0,161.2163655,108
psc_2018-07_site08,22709449,141.1038662,0,141.1038662,107
psc_2018-07_site08,22709450,108.8013941,0,108.8013941,106
psc_2018-07_site10,23166364,0,17.49658813,17.49658813,3
psc_2018-07_site10,23174521,18.06619042,0.000860295,18.06705071,108
psc_2018-07_site10,23174522,2.130075142,4.159280319,6.289355461,107
psc_2018-07_site10,23174523,100.6253806,141.1363188,241.7616994,104
psc_2018-07_site10,23174524,0,506.1820119,506.1820119,2
psc_2018-07_site10,23174525,0,344.6106287,344.6106287,0
psc_2018-07_site10,23174526,0,91.32297003,91.32297003,0
psc_2018-07_site10,23182678,0.13549781,4.084035385,4.219533195,4
psc_2018-07_site10,23182679,9.959875538,3.17838907,13.13826461,106
psc_2018-07_site10,23182680,38.62130915,0,38.62130915,108
psc_2018-07_site10,23182681,428.2446538,0,428.2446538,108
psc_2018-07_site10,23182682,199.9244027,299.9353736,499.8597764,106
psc_2018-07_site10,23182683,30.17548862,522.9150418,553.0905304,4
psc_2018-07_site10,23182684,0,553.0911061,553.0911061,1
psc_2018-07_site10,23182685,0,553.0907346,553.0907346,0
psc_2018-07_site10,23182686,0,549.7088337,549.7088337,1
psc_2018-07_site10,23182687,0,383.629767,383.629767,3
psc_2018-07_site10,23182688,0,66.03542494,66.03542494,105
psc_2018-07_site10,23190837,0,78.15315707,78.15315707,2
psc_2018-07_site10,23190838,85.07792137,254.2500853,339.3280067,104
psc_2018-07_site10,23190839,482.0863126,48.79200847,530.8783211,107
psc_2018-07_site10,23190840,452.0484058,0,452.0484058,108
psc_2018-07_site10,23190841,541.579721,11.50958055,553.0893015,108
psc_2018-07_site10,23190842,249.7672489,303.325449,553.092698,105
psc_2018-07_site10,23190843,0,553.0945703,553.0945703,3
psc_2018-07_site10,23190844,0,553.091849,553.091849,0
psc_2018-07_site10,23190845,0,553.0904239,553.0904239,1
psc_2018-07_site10,23190846,0,553.0935313,553.0935313,3
psc_2018-07_site10,23190847,21.07276068,532.0197107,553.0924714,105
psc_2018-07_site10,23190848,324.043684,194.0038821,518.0475661,107
psc_2018-07_site10,23190849,261.7001484,0,261.7001484,108
psc_2018-07_site10,23190850,2.441314986,0,2.441314986,108
psc_2018-07_site10,23198996,0,36.52774015,36.52774015,0
psc_2018-07_site10,23198997,0,455.9816618,455.9816618,2
psc_2018-07_site10,23198998,101.3864927,451.7034005,553.0898932,104
psc_2018-07_site10,23198999,500.1868291,52.90134164,553.0881708,107
psc_2018-07_site10,23199000,553.0891667,0,553.0891667,108
psc_2018-07_site10,23199001,413.9311447,139.1582581,553.0894028,108
psc_2018-07_site10,23199002,43.10870441,509.9795518,553.0882563,106
psc_2018-07_site10,23199003,0,553.087756,553.087756,5
psc_2018-07_site10,23199004,0,553.0882561,553.0882561,3
psc_2018-07_site10,23199005,0,553.0891276,553.0891276,4
psc_2018-07_site10,23199006,36.76430397,516.3263638,553.0906678,105
psc_2018-07_site10,23199007,288.2710201,264.8146937,553.0857138,107
psc_2018-07_site10,23199008,491.1808828,61.90731689,553.0881997,108
psc_2018-07_site10,23199009,553.0885887,0,553.0885887,108
psc_2018-07_site10,23199010,434.2367583,0,434.2367583,108
psc_2018-07_site10,23199011,121.766898,36.71724664,158.4841447,108
psc_2018-07_site10,23199012,45.95861143,98.07851379,144.0371252,108
psc_2018-07_site10,23199013,46.50721259,71.73467235,118.2418849,108
psc_2018-07_site10,23207156,0,329.016324,329.016324,0
psc_2018-07_site10,23207157,0,553.0913881,553.0913881,1
psc_2018-07_site10,23207158,25.67857667,527.4083232,553.0868998,4
psc_2018-07_site10,23207159,377.0969852,175.9932295,553.0902147,106
psc_2018-07_site10,23207160,541.5672335,11.52234093,553.0895744,108
psc_2018-07_site10,23207161,218.210645,334.8777782,553.0884232,108
psc_2018-07_site10,23207162,17.82579361,535.265066,553.0908596,107
psc_2018-07_site10,23207163,13.87447552,539.2134066,553.0878821,106
psc_2018-07_site10,23207164,59.31832634,493.7685183,553.0868447,105
psc_2018-07_site10,23207165,158.8864403,394.1995026,553.0859428,106
psc_2018-07_site10,23207166,337.0036706,216.0858057,553.0894763,107
psc_2018-07_site10,23207167,523.7609799,29.32861517,553.0895951,108
psc_2018-07_site10,23207168,553.0899458,0,553.0899458,108
psc_2018-07_site10,23207169,553.0918708,0,553.0918708,108
psc_2018-07_site10,23207170,550.916221,2.173764191,553.0899852,108
psc_2018-07_site10,23207171,411.3774025,141.7153286,553.0927311,108
psc_2018-07_site10,23207172,321.090472,223.679977,544.770449,108
psc_2018-07_site10,23207173,372.5589481,179.3712202,551.9301683,108
psc_2018-07_site10,23207174,386.4250427,0,386.4250427,108
psc_2018-07_site10,23207175,113.858212,0.004007985,113.86222,108
psc_2018-07_site10,23215315,0,121.9807782,121.9807782,0
psc_2018-07_site10,23215316,0,548.9617886,548.9617886,0
psc_2018-07_site10,23215317,0,553.0890915,553.0890915,0
psc_2018-07_site10,23215318,0.840341779,552.244889,553.0852308,3
psc_2018-07_site10,23215319,176.6524913,376.4327258,553.085217,105
psc_2018-07_site10,23215320,369.7820888,183.3040904,553.0861792,108
psc_2018-07_site10,23215321,361.6811393,191.4050081,553.0861474,108
psc_2018-07_site10,23215322,1.530348055,551.556642,553.08699,108
psc_2018-07_site10,23215323,24.51410933,528.5730872,553.0871965,108
psc_2018-07_site10,23215324,211.6508961,341.4354084,553.0863045,108
psc_2018-07_site10,23215325,410.0266647,143.0597259,553.0863906,108
psc_2018-07_site10,23215326,407.7448265,145.3438611,553.0886876,108
psc_2018-07_site10,23215327,280.0781529,273.0083466,553.0864994,108
psc_2018-07_site10,23215328,362.0773372,191.0081358,553.085473,108
psc_2018-07_site10,23215329,382.6678952,170.4185292,553.0864244,108
psc_2018-07_site10,23215330,348.7504135,204.3346167,553.0850302,108
psc_2018-07_site10,23215331,501.5072563,51.58111701,553.0883733,108
psc_2018-07_site10,23215332,552.1977037,0.886978496,553.0846822,108
psc_2018-07_site10,23215333,552.4342256,0.652157865,553.0863835,108
psc_2018-07_site10,23215334,524.9892229,28.09710899,553.0863319,108
psc_2018-07_site10,23215335,261.42707,289.8199286,551.2469986,108
psc_2018-07_site10,23215336,2.41114872,370.4241917,372.8353404,108
psc_2018-07_site10,23215337,2.518628335,86.34376334,88.86239168,106
psc_2018-07_site10,23223474,0,8.81951169,8.81951169,1
psc_2018-07_site10,23223475,0,450.9632401,450.9632401,0
psc_2018-07_site10,23223476,0,553.0858023,553.0858023,0
psc_2018-07_site10,23223477,0,553.0910774,553.0910774,0
psc_2018-07_site10,23223478,0,553.0866202,553.0866202,3
psc_2018-07_site10,23223479,105.4068214,447.6791267,553.0859481,105
psc_2018-07_site10,23223480,193.2426284,359.8432344,553.0858628,108
psc_2018-07_site10,23223481,437.5449906,115.5399706,553.0849612,108
psc_2018-07_site10,23223482,154.1362237,398.9521013,553.088325,108
psc_2018-07_site10,23223483,82.97504568,470.1105705,553.0856161,108
psc_2018-07_site10,23223484,468.9249518,84.16106489,553.0860167,108
psc_2018-07_site10,23223485,514.454591,38.63008544,553.0846765,108
psc_2018-07_site10,23223486,467.5793404,85.50957137,553.0889117,108
psc_2018-07_site10,23223487,367.6689239,185.4150254,553.0839494,108
psc_2018-07_site10,23223488,451.697469,101.3875909,553.0850599,108
psc_2018-07_site10,23223489,507.104269,45.9826413,553.0869103,108
psc_2018-07_site10,23223490,530.1309969,22.95388902,553.0848859,108
psc_2018-07_site10,23223491,396.9727541,156.1159072,553.0886613,108
psc_2018-07_site10,23223492,416.2037572,136.8805935,553.0843507,108
psc_2018-07_site10,23223493,167.860359,385.2255814,553.0859403,108
psc_2018-07_site10,23223494,370.0012935,183.0841229,553.0854164,108
psc_2018-07_site10,23223495,56.51751946,496.5713949,553.0889144,108
psc_2018-07_site10,23223496,259.7052165,293.3817484,553.0869649,108
psc_2018-07_site10,23223497,161.7637223,92.0901282,253.8538505,106
psc_2018-07_site10,23231634,0,248.6233923,248.6233923,1
psc_2018-07_site10,23231635,0,553.0824523,553.0824523,0
psc_2018-07_site10,23231636,0,553.0830809,553.0830809,0
psc_2018-07_site10,23231637,0,553.0870597,553.0870597,1
psc_2018-07_site10,23231638,40.76070577,512.3222248,553.0829306,4
psc_2018-07_site10,23231639,195.4163732,357.6679567,553.0843299,106
psc_2018-07_site10,23231640,255.5021334,297.5820342,553.0841676,108
psc_2018-07_site10,23231641,404.0799292,149.004727,553.0846562,108
psc_2018-07_site10,23231642,379.4009457,173.6847267,553.0856724,108
psc_2018-07_site10,23231643,316.3325979,236.7527517,553.0853496,108
psc_2018-07_site10,23231644,519.0321516,34.05117321,553.0833249,108
psc_2018-07_site10,23231645,524.1771394,28.90726421,553.0844036,108
psc_2018-07_site10,23231646,340.0637323,213.0214473,553.0851796,108
psc_2018-07_site10,23231647,478.2626792,74.82131946,553.0839987,108
psc_2018-07_site10,23231648,426.9794669,126.1059215,553.0853884,108
psc_2018-07_site10,23231649,276.3036959,276.7829484,553.0866443,107
psc_2018-07_site10,23231650,226.4142888,326.6720658,553.0863547,106
psc_2018-07_site10,23231651,127.7236396,425.3640975,553.0877371,105
psc_2018-07_site10,23231652,64.30145428,488.7846952,553.0861495,105
psc_2018-07_site10,23231653,11.86451357,541.2222602,553.0867738,105
psc_2018-07_site10,23231654,138.5865805,414.5013146,553.0878951,105
psc_2018-07_site10,23231655,203.8774532,349.2103931,553.0878463,105
psc_2018-07_site10,23231656,269.5408072,208.0016733,477.5424805,105
psc_2018-07_site10,23231657,1.082027614,15.72611109,16.80813871,104
psc_2018-07_site10,23239793,0,0.276981745,0.276981745,103
psc_2018-07_site10,23239794,0,492.5525721,492.5525721,1
psc_2018-07_site10,23239795,0,553.0871595,553.0871595,0
psc_2018-07_site10,23239796,0,553.0853096,553.0853096,0
psc_2018-07_site10,23239797,0,553.088174,553.088174,2
psc_2018-07_site10,23239798,116.7134273,436.3682251,553.0816523,104
psc_2018-07_site10,23239799,208.4233846,344.6627492,553.0861338,107
psc_2018-07_site10,23239800,353.9109179,199.1734779,553.0843957,108
psc_2018-07_site10,23239801,412.5169346,140.5697338,553.0866684,108
psc_2018-07_site10,23239802,450.2062281,102.8824523,553.0886804,108
psc_2018-07_site10,23239803,419.1583603,133.9287511,553.0871114,108
psc_2018-07_site10,23239804,406.8162573,146.2684887,553.0847459,108
psc_2018-07_site10,23239805,277.9793654,275.1055448,553.0849102,108
psc_2018-07_site10,23239806,523.0450947,30.04266557,553.0877602,108
psc_2018-07_site10,23239807,516.9947964,36.09129413,553.0860906,108
psc_2018-07_site10,23239808,401.8828554,151.2034974,553.0863528,107
psc_2018-07_site10,23239809,43.50339107,509.579868,553.0832591,105
psc_2018-07_site10,23239810,10.46181237,542.621247,553.0830593,4
psc_2018-07_site10,23239811,12.84126666,540.2430245,553.0842912,3
psc_2018-07_site10,23239812,4.246954268,548.838367,553.0853213,3
psc_2018-07_site10,23239813,0,553.0834716,553.0834716,3
psc_2018-07_site10,23239814,0,553.0845251,553.0845251,3
psc_2018-07_site10,23239815,5.578746896,547.5082442,553.0869911,3
psc_2018-07_site10,23239816,0,166.247064,166.247064,3
psc_2018-07_site10,23247953,0,68.99788526,68.99788526,4
psc_2018-07_site10,23247954,0,539.6279367,539.6279367,1
psc_2018-07_site10,23247955,0,553.0835666,553.0835666,0
psc_2018-07_site10,23247956,0,553.0817168,553.0817168,0
psc_2018-07_site10,23247957,0,553.084824,553.084824,3
psc_2018-07_site10,23247958,147.7625516,405.318482,553.0810336,105
psc_2018-07_site10,23247959,270.5661105,282.5166971,553.0828076,108
psc_2018-07_site10,23247960,402.627951,150.4545978,553.0825488,108
psc_2018-07_site10,23247961,408.1529802,144.9294079,553.0823881,108
psc_2018-07_site10,23247962,488.9502904,64.13536098,553.0856514,108
psc_2018-07_site10,23247963,478.4297452,74.65198511,553.0817303,108
psc_2018-07_site10,23247964,490.12487,62.95695702,553.081827,108
psc_2018-07_site10,23247965,299.6013809,253.4814987,553.0828795,108
psc_2018-07_site10,23247966,185.7448788,367.3379894,553.0828682,108
psc_2018-07_site10,23247967,187.3713594,365.7108707,553.0822301,107
psc_2018-07_site10,23247968,109.4451579,443.6372176,553.0823755,105
psc_2018-07_site10,23247969,0,553.0831389,553.0831389,3
psc_2018-07_site10,23247970,0,553.0836389,553.0836389,1
psc_2018-07_site10,23247971,0,553.0842678,553.0842678,0
psc_2018-07_site10,23247972,0,553.0842678,553.0842678,0
