ID,Area_total,Area_overlap,Area_CONABIO,Area_GMW_calculated,Area_not_overlapped,Percent_overlap,Area_JCONABIO,Area_JGMW,Difference_JArea,%conabio_total,%GMW_total
746,16.62858483,11.70299938,11.95206749,16.37951672,4.925585443,0.7038,0.249068105,4.676517339,-4.427449234,0.718766366,0.98502169
65,12.01385874,7.384871543,8.647855868,10.75087441,4.628987195,0.6147,1.262984325,3.366002869,-2.103018544,0.719823335,0.894872717
1124,18.76892568,13.12934019,13.51547005,18.38279582,5.639585497,0.6995,0.386129863,5.253455634,-4.867325771,0.720098224,0.979427173
612,26.4858074,18.19762082,19.0876742,25.59575402,8.28818658,0.6871,0.890053382,7.398133198,-6.508079816,0.720675565,0.966395082
846,41.16080394,29.51172237,29.6817132,40.99081311,11.64908156,0.717,0.169990827,11.47909074,-11.30909991,0.721115973,0.99587008
453,0.850713228,0.513387961,0.613604187,0.750497002,0.337325266,0.6035,0.100216225,0.237109041,-0.136892816,0.721282057,0.882197406
902,16.87660727,11.65240622,12.17481177,16.35420171,5.224201051,0.6904,0.522405553,4.701795499,-4.179389946,0.721401617,0.969045582
390,20.77121926,14.69146214,14.98596638,20.47671503,6.079757121,0.7073,0.294504238,5.785252884,-5.490748646,0.721477453,0.985821524
231,35.49619291,25.49165471,25.62286758,35.36498004,10.00453819,0.7182,0.131212869,9.873325323,-9.742112454,0.72184833,0.996303466
856,37.20975455,25.78722656,26.86189122,36.13508989,11.42252799,0.693,1.074664658,10.34786333,-9.273198677,0.721904553,0.971118738
675,19.06205804,13.64232309,13.76410384,18.94027729,5.419734945,0.7157,0.12178075,5.297954195,-5.176173446,0.72206809,0.993611354
667,29.31065116,20.08977786,21.18250948,28.21791955,9.220873296,0.6854,1.092731613,8.128141683,-7.03541007,0.722689829,0.962718958
1417,8.418137711,2.868869849,6.089880093,5.197127467,5.549267862,0.3408,3.221010244,2.328257618,0.892752625,0.723423672,0.617372588
437,46.21236641,32.70336628,33.46554336,45.45018932,13.50900013,0.7077,0.762177088,12.74682304,-11.98464595,0.724168571,0.983507075
973,17.88856749,12.95613951,12.95955022,17.88515678,4.932427979,0.7243,0.00341071,4.929017269,-4.92560656,0.724459923,0.999809336
398,63.83911474,45.40248735,46.27103214,62.97056995,18.43662739,0.7112,0.868544794,17.5680826,-16.6995378,0.72480692,0.986394786
1207,5.893666008,1.589296939,4.278438959,3.204523988,4.304369069,0.2697,2.689142019,1.615227049,1.07391497,0.725938483,0.543723378
24,4.525877723,2.674995155,3.289948634,3.910924244,1.850882569,0.591,0.614953479,1.23592909,-0.62097561,0.72691947,0.864125035
20,27.24090882,19.79305738,19.82227421,27.21169199,7.447851436,0.7266,0.029216824,7.418634611,-7.389417787,0.727665671,0.998927465
807,31.26982349,22.45413608,22.75608565,30.96787392,8.815687408,0.7181,0.301949572,8.513737836,-8.211788264,0.727733102,0.990343739
301,15.67169838,11.2283748,11.41400985,15.48606332,4.443323578,0.7165,0.185635052,4.257688526,-4.072053475,0.728319904,0.988154759
16,0.468929154,0.211801044,0.341533251,0.339196946,0.25712811,0.4517,0.129732208,0.127395903,0.002336305,0.728325907,0.723343694
723,14.53027735,10.32923095,10.58637279,14.27313551,4.201046402,0.7109,0.257141843,3.94390456,-3.686762717,0.728573346,0.982303033
423,46.9964911,33.7373253,34.24661669,46.48719971,13.25916581,0.7179,0.509291391,12.74987441,-12.24058302,0.728705822,0.989163204
1622,22.11581297,15.70071073,16.12484561,21.69167809,6.415102237,0.7099,0.424134876,5.990967361,-5.566832485,0.729109331,0.980822099
899,22.25127666,15.47226446,16.26104837,21.46249275,6.779012195,0.6953,0.788783904,5.990228291,-5.201444387,0.730791703,0.964551072
30,4.060567464,2.351363538,2.968033289,3.443897713,1.709203926,0.5791,0.616669751,1.092534175,-0.475864423,0.730940519,0.848132125
397,20.83094181,14.65051999,15.22860834,20.25285346,6.180421823,0.7033,0.57808835,5.602333473,-5.024245123,0.731057121,0.972248574
744,58.33749292,40.6519919,42.66650519,56.32297963,17.68550101,0.6968,2.014513287,15.67098773,-13.65647444,0.731373651,0.965467949
1587,29.47529433,21.22713341,21.57523128,29.12719646,8.248160916,0.7202,0.348097868,7.900063049,-7.551965181,0.731976788,0.988190182
489,4.705393373,3.373474666,3.445533927,4.633334112,1.331918707,0.7169,0.072059261,1.259859446,-1.187800185,0.732252046,0.984685816
939,26.9637421,18.44378768,19.7697576,25.63777218,8.519954416,0.684,1.32596992,7.193984495,-5.868014575,0.733197845,0.950823965
463,60.25119569,42.43872841,44.22259278,58.46733132,17.81246728,0.7044,1.783864373,16.02860291,-14.24473853,0.733970376,0.97039288
626,18.15649727,12.85411534,13.32663402,17.68397859,5.302381928,0.708,0.472518681,4.829863248,-4.357344567,0.733987058,0.973975229
114,55.17904059,40.2464339,40.50760457,54.91786993,14.93260669,0.7294,0.261170663,14.67143602,-14.41026536,0.734112158,0.99526685
1255,0.355428125,0.223461449,0.261163825,0.317725749,0.131966677,0.6287,0.037702376,0.0942643,-0.056561924,0.734786604,0.893924049
636,3.972011273,2.890603626,2.918672797,3.943942103,1.081407647,0.7277,0.02806917,1.053338476,-1.025269306,0.734809797,0.99293326
1199,18.32637729,12.65303309,13.47357843,17.50583195,5.673344201,0.6904,0.82054534,4.852798861,-4.032253522,0.73520141,0.955225993
768,9.88943826,7.135562943,7.274100319,9.750900884,2.753875317,0.7215,0.138537376,2.615337941,-2.476800565,0.735542316,0.985991381
957,30.6826388,21.6835799,22.56958359,29.79663511,8.999058891,0.7067,0.886003685,8.113055206,-7.22705152,0.735581569,0.971123615
652,11.50760195,8.459145467,8.467168142,11.49957928,3.048456483,0.7351,0.008022675,3.040433809,-3.032411134,0.735789105,0.999302837
733,9.037369875,6.633951444,6.651223519,9.020097799,2.403418431,0.7341,0.017272076,2.386146356,-2.36887428,0.735968939,0.998088816
1241,4.156075474,1.080356428,3.061451937,2.174979965,3.075719046,0.2599,1.981095509,1.094623537,0.886471972,0.736620871,0.523325425
1398,17.26144943,10.41692657,12.71566443,14.96271157,6.844522858,0.6035,2.298737859,4.545784999,-2.24704714,0.736651026,0.866828225
874,10.66162789,6.778923782,7.856860941,9.583690731,3.882704109,0.6358,1.077937159,2.804766949,-1.72682979,0.736928828,0.898895631
1660,3.644336244,2.194190771,2.687855391,3.150671624,1.450145473,0.6021,0.49366462,0.956480853,-0.462816233,0.737543193,0.864539223
351,4.49291389,2.240538398,3.320052513,3.413399774,2.252375492,0.4987,1.079514116,1.172861377,-0.093347261,0.73895307,0.759729623
1165,2.330159575,0.854580537,1.722086551,1.462653561,1.475579039,0.3667,0.867506014,0.608073025,0.25943299,0.739042325,0.62770532
68,25.55559065,17.03946019,18.89291618,23.70213466,8.516130465,0.6668,1.853455995,6.662674471,-4.809218476,0.739287009,0.927473561
1245,6.029768184,2.889861166,4.461979984,4.457649366,3.139907018,0.4793,1.572118818,1.5677882,0.004330618,0.739991961,0.739273755
673,6.64788611,4.753416093,4.919903569,6.481398634,1.894470017,0.715,0.166487476,1.727982541,-1.561495065,0.740070375,0.974956328
1345,55.15447361,37.50761229,40.83463401,51.8274519,17.64686132,0.68,3.327021714,14.31983961,-10.99281789,0.740368484,0.939678117
241,2.333281483,1.706475793,1.727773842,2.311983434,0.62680569,0.7314,0.021298049,0.605507641,-0.584209592,0.740490958,0.990872062
1048,27.09806057,18.22750977,20.06604337,25.25952697,8.870550798,0.6726,1.838533597,7.032017201,-5.193483604,0.740497399,0.932152576
1191,40.70518396,25.57244357,30.15530617,36.12232136,15.1327404,0.6282,4.582862601,10.54987779,-5.967015193,0.740822255,0.887413293
550,7.55828088,5.174053904,5.603174195,7.129160589,2.384226976,0.6846,0.429120291,1.955106685,-1.525986395,0.741329184,0.943225146
409,24.88244643,18.39044245,18.44874102,24.82414786,6.492003975,0.7391,0.058298572,6.433705404,-6.375406832,0.741435979,0.99765704
1132,1.599638712,0.018948777,1.187264725,0.431322764,1.580689935,0.0118,1.168315948,0.412373987,0.755941961,0.742208047,0.269637613
1602,22.58746729,15.31212268,16.77981688,21.11977308,7.275344613,0.6779,1.467694205,5.807650408,-4.339956203,0.742881735,0.935021745
421,5.305550031,2.694473662,3.945450493,4.0545732,2.61107637,0.5079,1.250976831,1.360099539,-0.109122707,0.743645893,0.764213545
408,12.74859267,9.487969842,9.487969842,12.74859267,3.260622828,0.7442,0,3.260622828,-3.260622828,0.744236645,1
577,25.95056698,19.18963641,19.35810438,25.78209902,6.760930576,0.7395,0.168467969,6.592462607,-6.423994638,0.745960749,0.99350812
452,11.02801753,8.217865316,8.227453416,11.01842943,2.810152212,0.7452,0.0095881,2.800564112,-2.790976012,0.746050085,0.999130569
1577,17.05309459,12.02277702,12.72359252,16.35227909,5.030317573,0.705,0.700815506,4.329502068,-3.628686562,0.74611634,0.95890391
987,11.16324714,7.775245617,8.335216751,10.60327601,3.388001528,0.6965,0.559971134,2.828030393,-2.268059259,0.746665969,0.94983797
1209,16.20425547,8.624381604,12.10084992,12.72778715,7.579873862,0.5322,3.476468312,4.10340555,-0.626937237,0.74676988,0.785459547
227,11.84480304,8.785116566,8.849138669,11.78078094,3.059686472,0.7417,0.064022102,2.99566437,-2.931642267,0.747090402,0.99459492
1407,13.13722316,8.729503098,9.820330246,12.04639601,4.407720063,0.6645,1.090827148,3.316892915,-2.226065768,0.747519482,0.916966688
804,62.94699827,46.7613099,47.06026921,62.64803897,16.18568837,0.7429,0.298959307,15.88672906,-15.58776976,0.747617369,0.995250619
1439,9.810694824,6.372869078,7.334739527,8.848824375,3.437825747,0.6496,0.96187045,2.475955297,-1.514084848,0.747626917,0.901956949
384,43.83190222,32.77776743,32.77804125,43.8316284,11.05413479,0.7478,0.000273821,11.05386097,-11.05358715,0.747812429,0.999993753
1221,3.945207021,2.747967516,2.95093232,3.742242218,1.197239505,0.6965,0.202964804,0.994274701,-0.791309898,0.74797908,0.94855408
931,25.14384296,18.13234435,18.8206424,24.45554491,7.01149861,0.7211,0.688298049,6.323200561,-5.634902512,0.748518929,0.972625583
143,0.392542415,0.236948083,0.293875993,0.335614505,0.155594332,0.6036,0.05692791,0.098666422,-0.041738513,0.748647742,0.854976411
85,4.694098681,2.943420522,3.514495957,4.123023245,1.750678159,0.627,0.571075436,1.179602724,-0.608527288,0.748705171,0.878341834
1353,7.156907961,3.904478227,5.358481205,5.702904984,3.252429734,0.5456,1.454002978,1.798426756,-0.344423779,0.748714561,0.796839224
634,29.78348781,22.08659843,22.32455291,29.54553333,7.696889375,0.7416,0.237954476,7.458934898,-7.220980422,0.749561403,0.992010523
938,11.68735772,8.374840211,8.767961725,11.29423621,3.312517512,0.7166,0.393121514,2.919395998,-2.526274484,0.750209066,0.966363525
997,28.03304997,20.63926102,21.05074238,27.6215686,7.393788951,0.7362,0.411481367,6.982307584,-6.570826217,0.750925868,0.985321563
620,19.272103,14.1231469,14.47481826,18.92043164,5.1489561,0.7328,0.351671359,4.797284741,-4.445613382,0.751076219,0.98175231
434,40.38428823,30.10171867,30.35319564,40.13281127,10.28256956,0.7454,0.251476965,10.03109259,-9.77961563,0.751609028,0.993772901
1189,11.11054423,7.617285503,8.351034674,10.37679506,3.49325873,0.6856,0.733749171,2.759509559,-2.025760388,0.751631468,0.933959205
1123,18.01224957,12.61599676,13.5427429,17.08550343,5.396252807,0.7004,0.926746137,4.46950667,-3.542760533,0.751862939,0.948549117
969,8.850647676,5.830322687,6.661005212,8.019965151,3.020324989,0.6587,0.830682525,2.189642464,-1.358959939,0.752600878,0.906144436
1024,28.52779684,21.06957156,21.48350921,28.11385919,7.458225276,0.7386,0.41393765,7.044287626,-6.630349977,0.753072848,0.985490024
1606,28.35508117,20.4116961,21.3581969,27.40858038,7.943385069,0.7199,0.946500793,6.996884277,-6.050383484,0.753240549,0.966619711
688,37.41101921,28.15132603,28.19735007,37.36499517,9.259693174,0.7525,0.046024035,9.213669139,-9.167645103,0.753717773,0.998769773
374,2.114530781,0.950820938,1.594093804,1.471257915,1.163709843,0.4497,0.643272866,0.520436977,0.122835889,0.753875904,0.695784582
991,30.59543817,22.03383521,23.08619001,29.54308338,8.561602961,0.7202,1.052354795,7.509248166,-6.456893371,0.754563144,0.965604193
1609,18.94218094,13.30571524,14.3070455,17.94085067,5.636465697,0.7024,1.001330264,4.635135433,-3.633805169,0.755300857,0.947137541
399,57.19546731,43.15949873,43.2018903,57.15307574,14.03596858,0.7546,0.042391571,13.99357701,-13.95118544,0.755337658,0.99925883
1352,32.89048868,19.63095289,24.84723747,27.67420411,13.25953579,0.5969,5.216284575,8.043251216,-2.826966641,0.755453581,0.841404467
963,12.78805938,9.618115797,9.662666527,12.74350865,3.169943584,0.7521,0.04455073,3.125392855,-3.080842125,0.755600693,0.996516224
1262,58.56849289,41.18499809,44.26680137,55.48668961,17.38349481,0.7032,3.081803284,14.30169152,-11.21988824,0.75581254,0.947381209
31,17.3158891,10.94120213,13.09339181,15.16369942,6.374686965,0.6319,2.152189677,4.222497288,-2.070307611,0.756148976,0.875710126
406,69.02149583,52.00798253,52.19302041,68.83645794,17.0135133,0.7535,0.185037884,16.82847541,-16.64343753,0.756185009,0.997319127
279,34.34078169,25.9129785,25.9812209,34.27253929,8.427803191,0.7546,0.068242398,8.359560793,-8.291318395,0.756570457,0.998012788
1411,35.5077941,25.12452629,26.86735359,33.7649668,10.38326781,0.7076,1.742827296,8.640440513,-6.897613218,0.756660735,0.95091705
1174,0.83520147,0.483282012,0.632550327,0.685933155,0.351919457,0.5786,0.149268315,0.202651142,-0.053382828,0.757362565,0.821278673
391,58.67209525,44.1588275,44.43638043,58.39454232,14.51326775,0.7526,0.277552931,14.23571482,-13.95816189,0.757368222,0.995269422
1385,20.00871525,14.29752361,15.16360987,19.14262899,5.711191637,0.7146,0.866086254,4.845105383,-3.979019129,0.757850251,0.956714549
1656,37.24143674,26.22838337,28.23368375,35.23613636,11.01305337,0.7043,2.005300381,9.007752991,-7.00245261,0.758125524,0.946154054
498,35.47662753,26.00767051,26.89746196,34.58683608,9.468957022,0.7331,0.889791452,8.57916557,-7.689374118,0.758174151,0.974918939
526,33.98967789,24.62821598,25.78111337,32.83678049,9.361461917,0.7246,1.152897398,8.208564519,-7.055667121,0.758498314,0.966080955
1337,22.74928936,15.2567456,17.26063184,20.74540312,7.49254376,0.6706,2.003886243,5.488657518,-3.484771275,0.758732792,0.911914337
159,29.50832244,22.39258216,22.39258216,29.50832244,7.115740274,0.7589,0,7.115740274,-7.115740274,0.758856496,1
1399,11.45572671,7.652085428,8.696019424,10.41179271,3.803641279,0.668,1.043933996,2.759707283,-1.715773287,0.759098017,0.908872303
1653,31.14604168,21.77671712,23.64514347,29.27761533,9.369324558,0.6992,1.868426349,7.50089821,-5.632471861,0.759170097,0.940010793
1045,8.286293456,6.225859901,6.290980436,8.221172922,2.060433555,0.7513,0.065120534,1.995313021,-1.930192486,0.759203191,0.992141174
507,24.96100532,17.55994809,18.95282958,23.56812382,7.401057227,0.7035,1.392881494,6.008175732,-4.615294238,0.759297526,0.944197701
1372,17.30461016,12.61679024,13.1429815,16.7784189,4.687819914,0.7291,0.526191256,4.161628658,-3.635437401,0.759507517,0.969592424
662,34.38952768,25.21401606,26.12026843,33.48327531,9.175511626,0.7332,0.906252372,8.269259254,-7.363006882,0.759541354,0.973647432
697,14.34660406,10.11910287,10.90164363,13.56406329,4.22750119,0.7053,0.782540768,3.444960422,-2.662419654,0.759876246,0.945454634
853,4.273684399,2.396674182,3.25154374,3.418814841,1.877010217,0.5608,0.854869558,1.022140659,-0.167271101,0.760829167,0.799968955
593,7.598133465,5.677062137,5.781837247,7.493358355,1.921071328,0.7472,0.10477511,1.816296218,-1.711521109,0.760954947,0.986210415
1303,71.32625228,54.1740716,54.27687977,71.22344411,17.15218068,0.7595,0.102808168,17.04937251,-16.94656434,0.760966377,0.998558621
238,0.672165025,0.429192974,0.511794935,0.589563063,0.242972051,0.6385,0.082601961,0.16037009,-0.077768129,0.761412623,0.877110593
911,18.96204032,14.15440818,14.44619176,18.67025675,4.807632143,0.7465,0.291783577,4.515848565,-4.224064988,0.761847961,0.984612227
105,18.14561931,13.7723793,13.82947922,18.08851938,4.373240013,0.759,0.057099925,4.316140088,-4.259040163,0.762138728,0.996853239
1640,14.08458208,9.072949852,10.73907909,12.41845284,5.011632226,0.6442,1.666129241,3.345502986,-1.679373745,0.762470553,0.881705454
915,14.10124266,10.19903781,10.75863153,13.54164894,3.902204852,0.7233,0.559593722,3.34261113,-2.783017407,0.762956272,0.960315999
604,23.91443177,18.16799626,18.24652753,23.8359005,5.746435514,0.7597,0.078531275,5.667904239,-5.589372964,0.76299231,0.996716155
1670,10.28204564,7.403819962,7.846320056,9.839545546,2.878225679,0.7201,0.442500094,2.435725585,-1.993225491,0.763108853,0.956963808
785,50.22046448,37.2752008,38.33184934,49.16381594,12.94526369,0.7422,1.056648547,11.88861514,-10.83196659,0.763271502,0.978959801
152,24.39569054,18.27038566,18.63004504,24.03603116,6.125304881,0.7489,0.359659378,5.765645503,-5.405986125,0.763661312,0.985257258
546,5.342324885,4.022797597,4.080622291,5.284500191,1.319527288,0.753,0.057824694,1.261702594,-1.2038779,0.763828928,0.989176118
602,12.78451007,9.341664135,9.773260305,12.3529139,3.442845932,0.7307,0.43159617,3.011249762,-2.579653592,0.764461075,0.966240695
403,7.130245832,5.303655269,5.452357369,6.981543732,1.826590564,0.7438,0.1487021,1.677888463,-1.529186363,0.764680138,0.979144885
1595,41.64027437,31.04023698,31.84896005,40.8315513,10.60003739,0.7454,0.80872307,9.79131432,-8.98259125,0.764859515,0.980578344
1437,21.37576858,15.6918629,16.35036958,20.7172619,5.683905681,0.7341,0.658506681,5.025399,-4.366892319,0.764902067,0.969193778
1454,1.62012411,0,1.239593934,0.380530176,1.62012411,0,1.239593934,0.380530176,0.859063759,0.765122824,0.234877176
446,60.17303898,44.92393308,46.08289456,59.0140775,15.2491059,0.7466,1.158961482,14.09014442,-12.93118294,0.765839574,0.980739522
443,70.4466652,51.3245959,53.9644479,67.8068132,19.1220693,0.7286,2.639851999,16.4822173,-13.8423653,0.766032682,0.962526942
174,65.21375234,49.27537896,49.95701173,64.53211957,15.93837338,0.7556,0.681632769,15.25674061,-14.57510784,0.766050257,0.989547714
644,7.955631469,6.05998042,6.095442289,7.920169601,1.895651049,0.7617,0.035461868,1.860189181,-1.824727313,0.766179569,0.995542545
890,37.41260472,24.80812106,28.67631835,33.54440742,12.60448366,0.6631,3.868197293,8.736286366,-4.868089073,0.766488155,0.896607111
775,47.73878252,36.12916604,36.60548015,47.26246841,11.60961647,0.7568,0.476314105,11.13330237,-10.65698826,0.766787049,0.990022492
1058,34.80980476,25.03405011,26.69991296,33.1439419,9.775754649,0.7192,1.665862855,8.109891795,-6.44402894,0.767022773,0.952143861
1002,43.80287541,32.85492554,33.60439543,43.05340552,10.94794988,0.7501,0.74946989,10.19847999,-9.449010096,0.767173276,0.982889939
691,61.28255132,45.36952473,47.02308052,59.62899553,15.91302658,0.7403,1.653555783,14.2594708,-12.60591502,0.767315973,0.973017511
1546,4.890615174,3.667634569,3.753983948,4.804265796,1.222980605,0.7499,0.086349379,1.136631227,-1.050281848,0.767589314,0.982343862
1438,4.233079464,2.726463846,3.249440525,3.710102785,1.506615618,0.6441,0.522976679,0.983638939,-0.46066226,0.76763041,0.876454793
832,40.08069253,29.95694779,30.77421552,39.2634248,10.12374474,0.7474,0.81726773,9.306477009,-8.489209279,0.767806482,0.979609441
619,65.17916386,49.68665914,50.0660585,64.7997645,15.49250472,0.7623,0.379399364,15.11310536,-14.733706,0.768129806,0.994179131
540,16.57212439,12.20461477,12.7304497,16.04628946,4.367509622,0.7365,0.525834931,3.841674691,-3.31583976,0.768184537,0.968269914
1678,17.56778793,11.70136148,13.50107724,15.76807217,5.866426448,0.6661,1.79971576,4.066710688,-2.266994928,0.768513218,0.897555926
780,11.02372938,8.306321078,8.472800376,10.85725008,2.717408303,0.7535,0.166479298,2.550929004,-2.384449706,0.768596551,0.984898096
811,35.04397206,26.39621612,26.94549635,34.49469184,8.647755939,0.7532,0.549280224,8.098475715,-7.549195491,0.768905314,0.984325971
579,6.735185754,2.23834031,5.182582026,3.790944037,4.496845443,0.3323,2.944241716,1.552603727,1.391637989,0.769478707,0.562856642
75,4.858048633,3.74148364,3.74148364,4.858048633,1.116564993,0.7702,0,1.116564993,-1.116564993,0.770161833,1
661,18.3249125,13.53438609,14.12591732,17.73338126,4.790526407,0.7386,0.591531235,4.198995171,-3.607463936,0.770858651,0.967719833
1365,52.58772244,39.29100324,40.57094329,51.30778239,13.2967192,0.7472,1.279940047,12.01677915,-10.7368391,0.771490785,0.975660858
905,2.4635456,1.531045116,1.900922983,2.093667734,0.932500484,0.6215,0.369877867,0.562622617,-0.192744751,0.771620782,0.849859541
274,33.52294111,25.12785969,25.90349523,32.74730557,8.395081419,0.7496,0.775635539,7.61944588,-6.84381034,0.772709505,0.976862545
53,19.1281025,10.99524878,14.78663335,15.33671794,8.132853721,0.5748,3.791384564,4.341469157,-0.550084593,0.773031896,0.801789824
786,8.028280858,6.035895297,6.206139904,7.858036251,1.992385561,0.7518,0.170244607,1.822140955,-1.651896348,0.773034727,0.978794388
569,5.706361915,4.407349335,4.411485457,5.702225794,1.29901258,0.7724,0.004136121,1.294876459,-1.290740337,0.77308196,0.999275174
1205,17.35586693,10.21613398,13.44737076,14.12463015,7.139732952,0.5886,3.231236779,3.908496173,-0.677259394,0.774802596,0.813824524
38,18.79935873,13.40303015,14.57297049,17.62941838,5.396328577,0.713,1.169940342,4.226388235,-3.056447893,0.775184447,0.937767008
309,22.12821003,16.46413164,17.16267053,21.42967115,5.66407839,0.744,0.698538883,4.965539506,-4.267000623,0.775601393,0.968432201
808,9.946867033,7.473056399,7.715968374,9.703955057,2.473810634,0.7513,0.242911975,2.230898659,-1.987986683,0.77571846,0.975579047
57,4.545354294,3.202920252,3.526672453,4.221602093,1.342434042,0.7047,0.323752201,1.018681841,-0.69492964,0.775885052,0.928772945
1236,10.41994114,4.418818157,8.091623424,6.747135871,6.001122981,0.4241,3.672805267,2.328317714,1.344487554,0.77655174,0.647521496
1287,6.822542277,5.267171026,5.300050754,6.789662549,1.555371251,0.772,0.032879728,1.522491523,-1.489611795,0.776843959,0.995180722
326,32.18772744,23.78070952,25.02001379,30.94842316,8.407017922,0.7388,1.239304274,7.167713647,-5.928409373,0.777315324,0.961497615
1086,6.406293057,2.887039934,4.979884618,4.313448373,3.519253122,0.4507,2.092844683,1.426408439,0.666436245,0.777342618,0.673314245
777,6.728924627,5.004855923,5.232120937,6.501659613,1.724068704,0.7438,0.227265014,1.49680369,-1.269538676,0.777556776,0.966225656
659,26.87310685,20.71930063,20.91727162,26.67513587,6.153806226,0.771,0.19797099,5.955835236,-5.757864247,0.778371914,0.992633119
1391,17.34198866,8.109243306,13.50646178,11.94477019,9.232745355,0.4676,5.39721847,3.835526885,1.561691585,0.778830043,0.688777419
1598,30.01677151,22.54484581,23.39716812,29.1644492,7.471925707,0.7511,0.852322311,6.619603396,-5.767281085,0.779469841,0.97160513
941,24.37949355,17.68053905,19.00900933,23.05102327,6.698954503,0.7252,1.328470279,5.370484224,-4.042013945,0.779713052,0.945508701
1322,42.89307067,31.63276217,33.4444304,41.08140244,11.26030851,0.7375,1.81166823,9.448640275,-7.636972045,0.779716394,0.957763149
594,33.5292344,25.54879078,26.14615793,32.93186725,7.980443621,0.762,0.597367152,7.383076469,-6.785709317,0.779801818,0.982183692
849,53.29430678,41.54219759,41.56583591,53.27066845,11.75210919,0.7795,0.023638324,11.72847087,-11.70483254,0.779930136,0.999556457
923,59.19315055,44.87683793,46.16841023,57.90157825,14.31631262,0.7581,1.291572302,13.02474032,-11.73316802,0.779962036,0.978180376
852,6.881870746,5.182968157,5.36783753,6.697001374,1.698902589,0.7531,0.184869372,1.514033216,-1.329163844,0.779996854,0.973136756
1153,75.12368923,58.50593769,58.60677352,75.0228534,16.61775154,0.7788,0.100835831,16.51691571,-16.41607988,0.780137053,0.998657736
812,7.468700465,5.651988538,5.827414315,7.293274688,1.816711928,0.7568,0.175425777,1.64128615,-1.465860373,0.780244748,0.976511874
739,22.45811645,17.51984778,17.53159216,22.44637207,4.938268662,0.7801,0.011744378,4.926524283,-4.914779905,0.780635019,0.999477054
419,49.65132208,38.04884785,38.76519216,48.93497777,11.60247424,0.7663,0.716344313,10.88612992,-10.16978561,0.780748438,0.985572503
243,38.20889453,26.78725549,29.83688597,35.15926404,11.42163904,0.7011,3.049630481,8.372008558,-5.322378077,0.78088849,0.920185325
1204,6.792922242,4.071326331,5.313214546,5.551034027,2.721595911,0.5993,1.241888215,1.479707696,-0.237819481,0.782169199,0.817179092
897,30.35167493,23.59019936,23.74627428,30.19560001,6.761475579,0.7772,0.156074924,6.605400655,-6.449325731,0.782371132,0.994857782
1056,35.56503315,26.7498547,27.82901977,34.48586807,8.81517845,0.7521,1.079165074,7.736013376,-6.656848302,0.782482605,0.969656571
371,28.31450985,21.93153472,22.15568475,28.09035983,6.382975133,0.7746,0.224150026,6.158825107,-5.93467508,0.782485194,0.992083563
516,62.7725929,47.36342227,49.14413588,60.99187928,15.40917063,0.7545,1.780713612,13.62845702,-11.84774341,0.782891603,0.971632308
878,24.74116266,19.21679566,19.37476982,24.5831885,5.524366993,0.7767,0.157974159,5.366392834,-5.208418675,0.783098599,0.993614926
482,18.41858195,13.74753875,14.43764148,17.72847922,4.671043201,0.7464,0.690102727,3.980940474,-3.290837747,0.783862814,0.962532255
129,40.21274073,30.68056138,31.5292495,39.36405261,9.532179347,0.763,0.848688118,8.683491228,-7.83480311,0.784061194,0.978895044
1378,16.7546416,11.28873452,13.14039844,14.90297768,5.465907085,0.6738,1.851663921,3.614243164,-1.762579244,0.784284066,0.889483526
420,35.2115863,26.21846555,27.6193076,33.81074425,8.993120753,0.7446,1.400842053,7.5922787,-6.191436646,0.784381237,0.960216446
764,30.70613707,23.40051921,24.09300246,30.01365382,7.305617861,0.7621,0.69248325,6.613134611,-5.920651361,0.784631502,0.977448051
782,2.534738922,1.974152516,1.989541114,2.519350323,0.560586405,0.7788,0.015388598,0.545197807,-0.529809209,0.784909679,0.993928922
891,4.509337432,3.253716855,3.541438733,4.221615554,1.255620577,0.7216,0.287721878,0.967898699,-0.680176821,0.785356782,0.936194201
1639,31.24450735,23.06989241,24.53996132,29.77443844,8.174614944,0.7384,1.470068916,6.704546027,-5.234477111,0.785416811,0.952949525
633,31.06854615,23.66013814,24.40443578,30.32424851,7.408408013,0.7615,0.744297643,6.66411037,-5.919812727,0.785502986,0.976043371
275,64.88877741,50.752479,50.99255168,64.64870473,14.13629841,0.7821,0.24007268,13.89622573,-13.65615305,0.785845468,0.996300243
657,24.19033494,18.92386106,19.01230222,24.10189378,5.266473872,0.7823,0.088441155,5.178032716,-5.089591561,0.785946217,0.996343947
387,30.63341101,21.42231227,24.09066484,27.96505844,9.211098741,0.6993,2.668352571,6.542746171,-3.8743936,0.786417968,0.912894043
850,4.466777078,3.381645163,3.513222771,4.33519947,1.085131915,0.7571,0.131577608,0.953554307,-0.821976699,0.786522969,0.970543055
545,41.63014323,31.8147849,32.79031438,40.65461374,9.815358332,0.7642,0.975529485,8.839828847,-7.864299362,0.787657977,0.976566752
522,20.70788244,14.64326011,16.31194659,19.03919597,6.06462233,0.7071,1.668686473,4.395935857,-2.727249384,0.787716785,0.919417812
753,6.934284251,5.41596883,5.462718919,6.887534162,1.518315421,0.781,0.046750089,1.471565332,-1.424815242,0.787784106,0.993258123
631,46.42860932,35.83238372,36.62328361,45.63770942,10.5962256,0.7718,0.790899899,9.805325703,-9.014425804,0.788808542,0.982965247
